name,address,zip,category,geoid,tier,reach_raw,need_composite,need_grounded,rank_score_composite,rank_score_grounded,rank_composite,rank_grounded,in_top50_both,greedy_pick_order,data_completeness
MI TIENDA SALVADORENA,2647 W NORTHWEST HWY Ste:140,75220,convenience_corner_store,48113007204,1.0,6525,0.510326,0.7699757296925895,0.2700560632627137,0.28551567725680954,153,175,False,,complete
GP CORNER STORE,595 W PIONEER PARKWAY,75051,liquor_store,48113016406,1.0,6731,0.498206,0.555423904911549,0.2694620259098898,0.20919500522403056,154,380,False,,complete
Liquor Den,591 W Pioneer Pkwy,75051,liquor_store,48113016406,1.0,6731,0.498206,0.555423904911549,0.2694620259098898,0.20919500522403056,155,381,False,,complete
LUNA MART,2647 W Northwest Hwy STE A,75220,liquor_store,48113007204,1.0,6467,0.510326,0.7699757296925895,0.2676555649226007,0.2829777601256379,156,177,False,,complete
Magic Coin Laundry and Dry Cleaning,7879 Spring Valley Road,75254,laundromat,48113013609,2.0,8759,0.412239,0.6214227847316898,0.2664713634680881,0.30638286311343715,157,151,False,,complete
SHS Nursery Inc,900 E. Grauwyler Road,75061,liquor_store,48113014704,2.0,8234,0.428961,0.6560512397317662,0.265892007734786,0.30486713897210255,158,152,False,12,complete
7-ELEVEN CONVENIENCE STORE #22654A,3321 WALNUT HILL LN,75038,liquor_store,48113014158,2.0,10403,0.368216,0.6039800113661445,0.2652886412429175,0.3531663820756289,159,124,False,,complete
SUPER FUELS NORTHGATE LLC,4455 W NORTHGATE DR,75062,liquor_store,48113014161,2.0,8070,0.433616,0.5305385704606631,0.2647956807981542,0.2389435164746476,160,268,False,,complete
QUIKTRIP #904,6060 SKILLMAN ST,75231,liquor_store,48113007809,2.0,10332,0.368929,0.4963180023004522,0.26430159695740685,0.28502651111290306,161,176,False,,complete
Family Dollar #21479,982 E GRAUWYLER RD,75061,liquor_store,48113014704,2.0,8182,0.428961,0.6560512397317662,0.2642128257573499,0.30294181820132904,162,153,False,,complete
SHOP & FUN FOOD MART,917 SW 3rd St,75051,liquor_store,48113016002,1.0,5273,0.588085,0.7705363615027627,0.264075649370639,0.23090635537047166,163,297,False,,complete
LA MICHOACANA SUPERMARKET #3,934 E GRAUWYLER RD,75061,liquor_store,48113014704,2.0,8150,0.428961,0.6560512397317662,0.26317948300200456,0.30175700541931455,164,154,False,,complete
Angel Hair Salon & Supply,8224 Park Lane,,barbershop_beauty,48113007819,3.0,11871,0.33729,0.6062874926460072,0.2616830575068884,0.40462139778989087,165,97,False,,complete
QUIKTRIP #994,4301 N BELT LINE,75038,liquor_store,48113014310,2.0,9432,0.386493,0.5964851443126667,0.25979865023311827,0.3160252135036085,166,141,False,,complete
QUALITY LICENSING CORP. (STORE #5823),6185 RETAIL RD STE 200,75231,liquor_store,48113007819,3.0,11780,0.33729,0.6062874926460072,0.2596770632154954,0.401519675340318,167,98,False,,complete
QUALITY LICENSING CORP. (STORE #6372),6185 RETAIL RD STE 100,75231,liquor_store,48113007819,3.0,11780,0.33729,0.6062874926460072,0.2596770632154954,0.401519675340318,168,99,False,,complete
Bonita Food Mart,901 SW 3rd St,75051,liquor_store,48113016002,1.0,5158,0.588085,0.7705363615027627,0.258316366291249,0.2258704686138617,169,315,False,,complete
METRO BY T-MOBILE,9585 SCYENE RD Ste:H,75227,convenience_corner_store,48113012102,2.0,9067,0.393695,0.5739403329257945,0.25704501472983926,0.2917168526237713,170,164,False,,complete
365 Food & Fuel #13,7057 Greenville Ave,75231,liquor_store,48113007822,3.0,12274,0.326831,0.42987960707786643,0.2562156097644544,0.2904142406738242,171,169,False,,complete
TIPICO'S RESTAURANT,3118 W NORHTWEST HWY,75220,liquor_store,48113000410,1.0,6268,0.505161,0.46819253537623756,0.2558001994159674,0.16249688387095168,172,822,False,,complete
LA  OVEHRA SWEETS BAR,9575 SCYENE RD Ste:102,75227,convenience_corner_store,48113012102,2.0,9006,0.393695,0.5739403329257945,0.255315694568979,0.2897542709528714,173,170,False,,complete
J'S MINI MART,9595 SCYENE RD,75227,convenience_corner_store,48113012102,2.0,8989,0.393695,0.5739403329257945,0.2548337528848048,0.28920732196262056,174,171,False,,complete
A & M Food Mart,314 S Barnes Dr,75042,liquor_store,48113019013,1.0,5772,0.533263,0.8680196140759859,0.2536913558690235,0.286006064338221,175,174,False,,complete
PRIMOS FOOD MART,207 CLARICE ST,75051,liquor_store,48113016002,1.0,5049,0.588085,0.7705363615027627,0.25285756754643585,0.22109732377498795,176,331,False,,complete
(unnamed laundromat),,,laundromat,48113016407,1.0,6213,0.50304,0.5927537949593471,0.2520824548366584,0.2068006776829652,177,395,False,,complete
WINCO FOODS,1122 W CENTERVILLE RD,75041,liquor_store,48113018127,2.0,7724,0.430934,0.621629061976121,0.2511267536232969,0.270273532325824,178,200,False,15,complete
CLASSE EATS & SWEETS,7634 GREAT TRINITY FOREST WAY,75217,convenience_corner_store,48113009304,1.0,5780,0.52734,0.795672134188592,0.25021578624147855,0.2616929170658596,179,206,False,50,complete
ALDI (TEXAS) LLC #70,424 E PIONEER PARKWAY,75051,liquor_store,48113016204,1.0,5489,0.547063,0.645670597987047,0.2497209487002909,0.19986551098176306,180,438,False,,complete
RNS FINAL STOP,3005 S CARRIER PKWY #101,75052,liquor_store,48113016406,1.0,6237,0.498206,0.555423904911549,0.2496857310355048,0.19384181363575675,181,472,False,,complete
SOULS BOUTIQUE,880 W KIEST BLVD Ste:105,75224,convenience_corner_store,48113006001,1.0,7486,0.437383,0.6589066795957749,0.24878576989359188,0.2784352365061386,182,186,False,19,complete
One Stop Liquor,2501 S Carrier Pkwy,75051,liquor_store,48113016406,1.0,6207,0.498206,0.555423904911549,0.24848474146823443,0.19290943357978868,183,477,False,,complete
Quick Way Corner,,,convenience_corner_store,48113014139,2.0,9488,0.374215,0.44792736295468105,0.24831809731712942,0.23461328513546792,184,281,False,,complete
QUIK TRIP - STORE #904,6060 SKILLMAN ST,75231,grocery_food_mart,48113007809,2.0,9705,0.368929,0.4963180023004522,0.24826238854739002,0.2677296061121491,185,201,False,,complete
Top Cuts,410 East Pioneer Parkway,75051,barbershop_beauty,48113016204,1.0,5441,0.547063,0.645670597987047,0.24753719837461888,0.1981177346058978,186,448,False,,complete
Buzz & Bustle,5610 VILLAGE GLEN DR,75206,liquor_store,48113007910,3.0,11307,0.335886,0.41986541700566515,0.2474756034302607,0.26084334095511136,187,209,False,,complete
ONE STOP FOOD STORE,702 E Warrior Trail,75052,liquor_store,48113016407,1.0,6057,0.50304,0.5927537949593471,0.24575300642936423,0.2016081932602157,188,427,False,,complete
UNIVERSAL PURPOSE LLC,4333 GANNON LN Ste:116,75237,convenience_corner_store,48113016607,1.0,6192,0.493824,0.7423248554852548,0.2448509608172038,0.26082749296260577,189,210,False,,complete
YADI'S BEAUTY SALON,7330 LAKE JUNE RD,75217,barbershop_beauty,48113009301,1.0,6315,0.486844,0.6553329109110991,0.24478712578838674,0.23354735086913211,190,284,False,39,complete
EL RANCHO #33,2506 S Belt Line Rd,75052,liquor_store,48113016407,1.0,6008,0.50304,0.5927537949593471,0.24376491045527826,0.19997722058896747,191,437,False,,complete
WALGREENS #04746,3400 N BELTLINE ROAD,75062,liquor_store,48113014309,2.0,7675,0.423771,0.6856934486443875,0.24338777002359752,0.2976131380440403,192,158,False,,complete
Romie's Nail Boutique,6243 Retail Road,75231,barbershop_beauty,48113007819,3.0,10977,0.33729,0.6062874926460072,0.24197581688595018,0.37414953108749327,193,112,False,,complete
TATIANA'S BEAUTY STUDIO LLC,2828 FOREST LN Ste:2270,75229,barbershop_beauty,48113009610,1.0,5627,0.52404,0.7795457989020851,0.24151655373724157,0.24940375881013718,194,230,False,,complete
Family Dollar #22768,415 E PIONEER PARKWAY,75051,liquor_store,48113016407,1.0,5951,0.50304,0.5927537949593471,0.24145222738338232,0.19807996666527053,195,449,False,,complete
Pleasant Grove,7310 Lake June Road,75217,library,48113009301,1.0,6218,0.486844,0.6553329109110991,0.24102713351578603,0.22996000438705677,196,299,False,,complete
Taqueria El Sabroso LLC,3701 W. Walnut St.,75042,liquor_store,48113019032,2.0,7810,0.415998,0.6492223543045772,0.24088229737725603,0.28601689010792386,197,173,False,,complete
B & D SMOKE & VAPOR,7015 GREENVILLE AVE Ste:100,75231,other_storefront,48113007822,3.0,11518,0.326831,0.42987960707786643,0.24043436477651833,0.27252657846513834,198,196,False,,complete
VILLAGE SALON,6939 GREENVILLE AVE Ste:B,75231,barbershop_beauty,48113007822,3.0,11496,0.326831,0.42987960707786643,0.2399751221975043,0.272006038030494,199,198,False,,complete
GOBRANDS TEXAS LLC,6955 GREENVILLE AVE,75231,liquor_store,48113007822,3.0,11496,0.326831,0.42987960707786643,0.2399751221975043,0.272006038030494,200,199,False,,complete
SHOPS AT LOMBARDY,2911 LOMBARDY LN Ste:103,75220,convenience_corner_store,48113007204,1.0,5795,0.510326,0.7699757296925895,0.23984289449922233,0.2535729271575803,201,219,False,,complete
Circle K,,,convenience_corner_store,48113016204,1.0,5267,0.547063,0.645670597987047,0.23962110344405763,0.19178204524338607,202,488,False,,complete
Circle K #2706114,726 E PIONEER PKWY,75051,liquor_store,48113016204,1.0,5259,0.547063,0.645670597987047,0.2392571450564456,0.19149074918074183,203,489,False,,complete
286 Noodle House,3347 W Walnut St STE 105,75042,liquor_store,48113019046,2.0,8103,0.403675,0.561821750073222,0.23875646035598397,0.2548991789315576,204,216,False,,complete
HIEP THAI FOOD STORE,3347 W WALNUT STREET SUITE 101,75042,liquor_store,48113019046,2.0,8103,0.403675,0.561821750073222,0.23875646035598397,0.2548991789315576,205,217,False,,complete
WALGREENS #07354,1330 N BELT LINE ROAD,75061,liquor_store,48113014405,1.0,6545,0.46597,0.7359872219475203,0.23842953625020852,0.2732459789556153,206,194,False,,complete
ARHAMNA FOOD MART,3701 ESTERS RD STE 109,75038,liquor_store,48113014161,2.0,7262,0.433616,0.5305385704606631,0.23828330036631917,0.21501955596516614,207,351,False,,complete
KWIK MART #25,2501 S BELT LINE RD,75052,liquor_store,48113016407,1.0,5860,0.50304,0.5927537949593471,0.23776004914579407,0.19505101741866668,208,463,False,,complete
GUANATACO,2505 S BELT LINE ROAD SUITE 102,75052,liquor_store,48113016407,1.0,5860,0.50304,0.5927537949593471,0.23776004914579407,0.19505101741866668,209,464,False,,complete
H&E SHELL,3501 W WALNUT ST,75042,liquor_store,48113019032,2.0,7703,0.415998,0.6492223543045772,0.2375821173747763,0.2820983488478025,210,178,False,,complete
"AT HOME STORES, LLC",6051 SKILLMAN ST,75231,grocery_food_mart,48113007819,3.0,10769,0.33729,0.6062874926460072,0.23739068707705177,0.36705987977418375,211,117,False,20,complete
LIQUOR DEPOT,1815 W TARRANT ROAD SUITE 215,75050,liquor_store,48113015403,1.0,5568,0.521466,0.6621740866493975,0.23738200990789263,0.2081719193524967,212,386,False,,complete
FINA MART,1821 W TARRANT,75050,liquor_store,48113015403,1.0,5568,0.521466,0.6621740866493975,0.23738200990789263,0.2081719193524967,213,387,False,,complete
Volcanes Taqueria,1815 W Tarrant Rd Ste 102,75050,liquor_store,48113015403,1.0,5568,0.521466,0.6621740866493975,0.23738200990789263,0.2081719193524967,214,388,False,,complete
CAFE DE LA ESQUINA,2903 LOMBARDY LN Ste:150,75220,convenience_corner_store,48113007204,1.0,5703,0.510326,0.7699757296925895,0.2360352074769741,0.24954726550123904,215,229,False,,complete
DISCOUNT CIGARETTES & TOBACCO,323 W Marshall Dr,75051,liquor_store,48113016204,1.0,5180,0.547063,0.645670597987047,0.235663055978777,0.18861420056213019,216,506,False,,complete
D'S UNIQUE ACCESSORIES,7616 GREAT TRINITY FOREST WAY Ste:A,75217,convenience_corner_store,48113009304,1.0,5441,0.52734,0.795672134188592,0.23554050050863062,0.2463444916531734,217,245,False,,complete
KISHA LARO HAIR CARE,7600 GREAT TRINITY FOREST WAY Ste:A101,75217,barbershop_beauty,48113009304,1.0,5441,0.52734,0.795672134188592,0.23554050050863062,0.2463444916531734,218,246,False,,complete
SUNNY FOOD STORE,301 W MARSHALL DR,75051,liquor_store,48113016204,1.0,5176,0.547063,0.645670597987047,0.235481076784971,0.1884685525308081,219,511,False,,complete
TARGET STORES T-1784,6419 SKILLMAN ST,75231,liquor_store,48113007833,1.0,5668,0.510953,0.8488609196559814,0.23498392068146806,0.2744361367354276,220,193,False,,complete
BOOST MOBILE,9430 EL CENTRO DR,75220,convenience_corner_store,48113009802,2.0,7162,0.433507,0.6748328747577819,0.23491479398692292,0.27312434052321033,221,195,False,,complete
Istyle Threading Salon Grand Prairie,"425 E Pioneer Pkwy, #8",75051,barbershop_beauty,48113016407,1.0,5783,0.50304,0.5927537949593471,0.2346358983293732,0.19248806036384802,222,481,False,,complete
KROGER #191,313 E PIONEER PARKWAY,75051,liquor_store,48113016407,1.0,5748,0.50304,0.5927537949593471,0.23321582977645466,0.19132307988438502,223,491,False,,complete
FRIENDLY 2 MART,3287 S POLK ST,75224,convenience_corner_store,48113006001,1.0,7012,0.437383,0.6589066795957749,0.23303310426046836,0.26080522019517016,224,211,False,,complete
Family Dollar #25206,3323 W Northwest Hwy,75220,liquor_store,48113007206,1.0,4471,0.605465,0.9047413796838146,0.23259780279371797,0.23124229966284102,225,294,False,,complete
BACHMAN LAKE CHEVRON,3311 W NORTHWEST HWY,75220,liquor_store,48113007206,1.0,4471,0.605465,0.9047413796838146,0.23259780279371797,0.23124229966284102,226,295,False,,complete
Ferguson Food Mart,11770 Ferguson Rd,75228,liquor_store,48113012604,2.0,7553,0.415563,0.6573779389523499,0.23258839864236316,0.28024495630329144,227,183,False,,complete
TEXACO S & A FOOD MART,11770 FERGUSON RD,75228,convenience_corner_store,48113012604,2.0,7516,0.415563,0.6573779389523499,0.2314490141925065,0.2788721159242074,228,185,False,,complete
Sprouts Farmers Market,2500 S. Carrier Parkway Suite B,75052,liquor_store,48113016419,1.0,5815,0.495794,0.5028436872409088,0.23122384367066892,0.16265934746333183,229,817,False,,complete
GREG DANIELS PHOTOGRAPHY,2750 NORTHAVEN RD Ste:310,75229,barbershop_beauty,48113009610,1.0,5349,0.52404,0.7795457989020851,0.229584511452018,0.2370820518705214,230,276,False,,complete
Sam's 99 Cent Store,817 W Pioneer Pkwy Ste 158,75051,liquor_store,48113016419,1.0,5730,0.495794,0.5028436872409088,0.2278439594553625,0.1602816957807208,231,872,False,,complete
MISS MANGO,7879 SPRING VALLEY RD Ste:112,75254,grocery_food_mart,48113013609,2.0,7470,0.412239,0.6214227847316898,0.2272566600190225,0.2612946669091649,232,208,False,,complete
TEXACO AT GRAND PRAIRIE,1402 N STATE HIGHWAY 161,75050,liquor_store,48113015403,1.0,5313,0.521466,0.6621740866493975,0.2265105277731023,0.19863818382180584,233,446,False,,complete
Texaco,,,gas_station,48113015403,1.0,5313,0.521466,0.6621740866493975,0.2265105277731023,0.19863818382180584,234,447,False,,complete
CLASASSY LASH LOUNGE,3525 MARVIN D LOVE FWY Ste:104,75224,barbershop_beauty,48113006001,1.0,6788,0.437383,0.6589066795957749,0.2255888065773045,0.25247373569378423,235,221,False,,complete
BELT LINE BEER/WINE FOOD MART & COIN LAUNDRY,710 S BELT LINE ROAD,75051,liquor_store,48113016002,1.0,4493,0.588085,0.7705363615027627,0.2250126858756459,0.19674990606476941,236,456,False,,complete
CASH AMERICA,14031 COIT RD,75240,other_storefront,48113013610,2.0,7779,0.39803,0.543593246825866,0.2243006845662445,0.23632805963526723,237,278,False,,complete
French Nails Luxury Spa & Bar,,,barbershop_beauty,48113013107,2.0,9769,0.343448,0.4645699828440142,0.22207191030926032,0.25116862385050726,238,224,False,6,complete
A-LIST CBD,13021 COIT RD Ste:226,75240,convenience_corner_store,48113013610,2.0,7692,0.39803,0.543593246825866,0.22179211539832272,0.23368497682407446,239,283,False,17,complete
T Nails,,,barbershop_beauty,48113014407,1.0,6652,0.437827,0.7726399853089242,0.22139923020692626,0.2921200698637275,240,163,False,,complete
TU MODA,1150 W KIEST BLVD Ste:360,75224,other_storefront,48113006100,1.0,6451,0.446816,0.6786197456603651,0.22119191395641927,0.2474537240974128,241,235,False,,complete
MD & ASSOCIATES,3535 MARVIN D LOVE FWY Ste:100,75224,other_storefront,48113006001,1.0,6653,0.437383,0.6589066795957749,0.22110228788432632,0.2474525285166097,242,236,False,,complete
GAS HUB MARVIN D LOVE FWY LLC,3603 Marvin D. Love Fwy,75224,liquor_store,48113006001,1.0,6653,0.437383,0.6589066795957749,0.22110228788432632,0.2474525285166097,243,237,False,,complete
7-ELEVEN,2075 S BUCKNER BLVD,75217,convenience_corner_store,48113009104,1.0,5102,0.526897,0.6813141415677817,0.22061254447272355,0.19651976996355444,244,457,False,,complete
Pekes Fruteria y Neveria,2622 W. Walnut St. Ste. 210,75042,liquor_store,48113019013,1.0,5001,0.533263,0.8680196140759859,0.2198043088532548,0.24780255158618214,245,234,False,,complete
A.M. SPORTS,7007 LAKE JUNE RD Ste:150,75217,convenience_corner_store,48113009301,1.0,5650,0.486844,0.6553329109110991,0.21900985917725813,0.2089536868425331,246,382,False,,complete
Tortas Las Tortugas,14510 Josey Ln Ste 201,75234,liquor_store,48113013728,2.0,6905,0.422723,0.6476817394555783,0.21816073883034862,0.25224549218558934,247,223,False,24,complete
LOBAS BARBER & BEAUTY SALON,1242 N JIM MILLER RD,75217,barbershop_beauty,48113009301,1.0,5623,0.486844,0.6553329109110991,0.21796326339003938,0.20795514710009977,248,389,False,,complete
BONITA FOOD MART,7102 LAKE JUNE RD,75217,liquor_store,48113009301,1.0,5623,0.486844,0.6553329109110991,0.21796326339003938,0.20795514710009977,249,390,False,,complete
DISCOUNT FOOD MART,7491 S WESTMORELAND RD,75237,convenience_corner_store,48113016607,1.0,5509,0.493824,0.7423248554852548,0.2178430140733165,0.23205727692684028,250,291,False,,complete
7-Eleven Convenience Store #42111A,2523 S Hampton Rd,75224,liquor_store,48113010804,1.0,5223,0.513096,0.7931695839612649,0.21778638592766186,0.23570205867631644,251,280,False,,complete
LIQUOR DEPOT,910 E PIONEER PKWY,75051,liquor_store,48113016301,1.0,5948,0.467461,0.5377556585950718,0.21767268749971053,0.17865007977751335,252,613,False,,complete
EPHESUS MEDITERRANEAN GRILL,10455 N CENTRAL EXPY STE 118,75231,liquor_store,48113013107,2.0,9568,0.343448,0.4645699828440142,0.21750271653587908,0.24600075678182545,253,247,False,,complete
CVS/PHARMACY #7740,10455 N CENTRAL EXPY,75231,liquor_store,48113013107,2.0,9568,0.343448,0.4645699828440142,0.21750271653587908,0.24600075678182545,254,248,False,,complete
Tom Thumb #2544,10455 N Central Expy Suite 115,75231,liquor_store,48113013107,2.0,9568,0.343448,0.4645699828440142,0.21750271653587908,0.24600075678182545,255,249,False,,complete
Family Dollar #23653,4444 W ILLINOIS AVE STE 216,75211,liquor_store,48113010809,2.0,6888,0.421745,0.6615011709789734,0.21687054900602198,0.25724913645329356,256,214,False,25,complete
JUST LIQUOR,6106 SKILLMAN ST,75231,liquor_store,48113007809,2.0,8477,0.368929,0.4963180023004522,0.21684907446844154,0.23385305213938046,257,282,False,,complete
GOOD N FRESH MART,10334 SCYENE RD,75227,liquor_store,48113017605,2.0,7147,0.410177,0.6135754403039416,0.21578267844970783,0.2466823253126665,258,243,False,,complete
GLAMOROUS EYEBROWS AND SKIN,4353 GANNON LN Ste:108,75237,barbershop_beauty,48113016607,1.0,5452,0.493824,0.7423248554852548,0.21558905658517363,0.22965624864859924,259,300,False,,complete
LA MICHOACANA MEAT MARKET DALLAS #2,8702 SPRING VALLEY RD STE C,75240,liquor_store,48113019213,2.0,7371,0.400741,0.6633589001710903,0.21477027161896153,0.2760970855634674,260,190,False,,complete
